label,cls,id,sample,original_duration,segments_20sec,segment_type,segment_number,duration,start_sec,stop_sec,original_path,comment,path,count,original_dir_cls
FalseSpeech (105),0,3194,train,22,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (105).mp3,augs-- gen,dataset\train\false\FalseSpeech (105) id-3194.mp3,23,Ложь_разговоры
FalseSpeech (105),0,3198,train,22,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (105).mp3,augs-- gen mny,dataset\train\false\FalseSpeech (105) id-3198.mp3,23,Ложь_разговоры
FalseSpeech (105),0,3202,train,22,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (105).mp3,augs-- gen mxy,dataset\train\false\FalseSpeech (105) id-3202.mp3,23,Ложь_разговоры
FalseSpeech (105),0,3206,train,22,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (105).mp3,augs-- gen,dataset\train\false\FalseSpeech (105) id-3206.mp3,23,Ложь_разговоры
FalseSpeech (105),0,3210,train,22,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (105).mp3,augs-- gen mxy,dataset\train\false\FalseSpeech (105) id-3210.mp3,23,Ложь_разговоры
FalseSpeech (105),0,3214,train,22,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (105).mp3,augs-- gen,dataset\train\false\FalseSpeech (105) id-3214.mp3,23,Ложь_разговоры
FalseSpeech (105),0,3218,train,22,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (105).mp3,augs-- gen relu,dataset\train\false\FalseSpeech (105) id-3218.mp3,23,Ложь_разговоры
FalseSpeech (105),0,3222,train,22,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (105).mp3,augs-- gen stft,dataset\train\false\FalseSpeech (105) id-3222.mp3,23,Ложь_разговоры
FalseSpeech (105),0,3226,train,22,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (105).mp3,augs-- gen pink_noise,dataset\train\false\FalseSpeech (105) id-3226.mp3,23,Ложь_разговоры
FalseSpeech (105),0,3230,train,22,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (105).mp3,augs-- gen low_hz,dataset\train\false\FalseSpeech (105) id-3230.mp3,23,Ложь_разговоры
FalseSpeech (105),0,3234,train,22,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (105).mp3,augs-- gen noised_echo,dataset\train\false\FalseSpeech (105) id-3234.mp3,23,Ложь_разговоры
FalseSpeech (105),0,3238,train,22,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (105).mp3,augs-- gen avg,dataset\train\false\FalseSpeech (105) id-3238.mp3,23,Ложь_разговоры
FalseSpeech (121),0,3512,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen mx2y,dataset\train\false\FalseSpeech (121) id-3512.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3516,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen mn2y,dataset\train\false\FalseSpeech (121) id-3516.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3520,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen mx2y,dataset\train\false\FalseSpeech (121) id-3520.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3524,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen stft,dataset\train\false\FalseSpeech (121) id-3524.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3528,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen mx2y,dataset\train\false\FalseSpeech (121) id-3528.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3532,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen stft,dataset\train\false\FalseSpeech (121) id-3532.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3536,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen mx2y,dataset\train\false\FalseSpeech (121) id-3536.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3540,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen mny,dataset\train\false\FalseSpeech (121) id-3540.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3544,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen low_hz,dataset\train\false\FalseSpeech (121) id-3544.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3548,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen mny,dataset\train\false\FalseSpeech (121) id-3548.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3552,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen avg,dataset\train\false\FalseSpeech (121) id-3552.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3556,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen mn2y,dataset\train\false\FalseSpeech (121) id-3556.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3560,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen mny,dataset\train\false\FalseSpeech (121) id-3560.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3564,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen avg,dataset\train\false\FalseSpeech (121) id-3564.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3568,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen low_hz,dataset\train\false\FalseSpeech (121) id-3568.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3572,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen reverse,dataset\train\false\FalseSpeech (121) id-3572.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3576,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen pink_noise,dataset\train\false\FalseSpeech (121) id-3576.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3580,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen slow_down,dataset\train\false\FalseSpeech (121) id-3580.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3584,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen slow_down,dataset\train\false\FalseSpeech (121) id-3584.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3588,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen echo,dataset\train\false\FalseSpeech (121) id-3588.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3592,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen low_hz,dataset\train\false\FalseSpeech (121) id-3592.mp3,22,Ложь_разговоры
FalseSpeech (121),0,3596,train,27,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (121).mp3,augs-- gen slow_down,dataset\train\false\FalseSpeech (121) id-3596.mp3,22,Ложь_разговоры
FalseSpeech (129),0,3600,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen mx2y,dataset\train\false\FalseSpeech (129) id-3600.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3604,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen echo,dataset\train\false\FalseSpeech (129) id-3604.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3608,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen mxy,dataset\train\false\FalseSpeech (129) id-3608.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3612,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen echo,dataset\train\false\FalseSpeech (129) id-3612.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3616,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen stft,dataset\train\false\FalseSpeech (129) id-3616.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3620,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen mn2y,dataset\train\false\FalseSpeech (129) id-3620.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3624,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen mx2y,dataset\train\false\FalseSpeech (129) id-3624.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3628,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen relu,dataset\train\false\FalseSpeech (129) id-3628.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3632,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen white_noise,dataset\train\false\FalseSpeech (129) id-3632.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3636,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen mny,dataset\train\false\FalseSpeech (129) id-3636.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3640,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen stft,dataset\train\false\FalseSpeech (129) id-3640.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3644,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen reverse,dataset\train\false\FalseSpeech (129) id-3644.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3648,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen mny,dataset\train\false\FalseSpeech (129) id-3648.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3652,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen echo,dataset\train\false\FalseSpeech (129) id-3652.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3656,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen mxy,dataset\train\false\FalseSpeech (129) id-3656.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3660,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen low_hz,dataset\train\false\FalseSpeech (129) id-3660.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3664,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen low_hz,dataset\train\false\FalseSpeech (129) id-3664.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3668,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen echo,dataset\train\false\FalseSpeech (129) id-3668.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3672,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen mx2y,dataset\train\false\FalseSpeech (129) id-3672.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3676,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen mny,dataset\train\false\FalseSpeech (129) id-3676.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3680,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen slow_down,dataset\train\false\FalseSpeech (129) id-3680.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3684,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen relu,dataset\train\false\FalseSpeech (129) id-3684.mp3,23,Ложь_разговоры
FalseSpeech (129),0,3688,train,28,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (129).mp3,augs-- gen avg,dataset\train\false\FalseSpeech (129) id-3688.mp3,23,Ложь_разговоры
FalseSpeech (132),0,3692,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat white_noise,dataset\train\false\FalseSpeech (132) id-3692.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3696,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat white_noise,dataset\train\false\FalseSpeech (132) id-3696.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3700,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat reverse,dataset\train\false\FalseSpeech (132) id-3700.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3704,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat low_hz,dataset\train\false\FalseSpeech (132) id-3704.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3708,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat,dataset\train\false\FalseSpeech (132) id-3708.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3712,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat mx2y,dataset\train\false\FalseSpeech (132) id-3712.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3716,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat mn2y,dataset\train\false\FalseSpeech (132) id-3716.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3720,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat pink_noise,dataset\train\false\FalseSpeech (132) id-3720.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3724,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat mx2y,dataset\train\false\FalseSpeech (132) id-3724.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3728,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat mny,dataset\train\false\FalseSpeech (132) id-3728.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3732,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat echo,dataset\train\false\FalseSpeech (132) id-3732.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3736,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat low_hz,dataset\train\false\FalseSpeech (132) id-3736.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3740,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat mny,dataset\train\false\FalseSpeech (132) id-3740.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3744,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat avg,dataset\train\false\FalseSpeech (132) id-3744.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3748,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat mn2y,dataset\train\false\FalseSpeech (132) id-3748.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3752,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat pink_noise,dataset\train\false\FalseSpeech (132) id-3752.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3756,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat low_hz,dataset\train\false\FalseSpeech (132) id-3756.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3760,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat high_hz,dataset\train\false\FalseSpeech (132) id-3760.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3764,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat low_hz,dataset\train\false\FalseSpeech (132) id-3764.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3768,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat noised_echo,dataset\train\false\FalseSpeech (132) id-3768.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3772,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat white_noise,dataset\train\false\FalseSpeech (132) id-3772.mp3,22,Ложь_разговоры
FalseSpeech (132),0,3776,train,19,0,full_audio,0,19,0,19,CallsDataset\Ложь_разговоры\FalseSpeech (132).mp3,augs-- gen repeat white_noise,dataset\train\false\FalseSpeech (132) id-3776.mp3,22,Ложь_разговоры
FalseSpeech (14),0,3780,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen mx2y,dataset\train\false\FalseSpeech (14) id-3780.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3784,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen mn2y,dataset\train\false\FalseSpeech (14) id-3784.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3788,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen avg,dataset\train\false\FalseSpeech (14) id-3788.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3792,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen mn2y,dataset\train\false\FalseSpeech (14) id-3792.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3796,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen mny,dataset\train\false\FalseSpeech (14) id-3796.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3800,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen slow_down,dataset\train\false\FalseSpeech (14) id-3800.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3804,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen mx2y,dataset\train\false\FalseSpeech (14) id-3804.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3808,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen reverse,dataset\train\false\FalseSpeech (14) id-3808.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3812,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen low_hz,dataset\train\false\FalseSpeech (14) id-3812.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3816,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen low_hz,dataset\train\false\FalseSpeech (14) id-3816.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3820,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen noised_echo,dataset\train\false\FalseSpeech (14) id-3820.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3824,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen mn2y,dataset\train\false\FalseSpeech (14) id-3824.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3828,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen mxy,dataset\train\false\FalseSpeech (14) id-3828.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3832,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen stft,dataset\train\false\FalseSpeech (14) id-3832.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3836,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen relu,dataset\train\false\FalseSpeech (14) id-3836.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3840,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen slow_down,dataset\train\false\FalseSpeech (14) id-3840.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3844,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen mny,dataset\train\false\FalseSpeech (14) id-3844.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3848,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen mn2y,dataset\train\false\FalseSpeech (14) id-3848.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3852,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen noised_echo,dataset\train\false\FalseSpeech (14) id-3852.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3856,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen mny,dataset\train\false\FalseSpeech (14) id-3856.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3860,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen high_hz,dataset\train\false\FalseSpeech (14) id-3860.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3864,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen high_hz,dataset\train\false\FalseSpeech (14) id-3864.mp3,23,Ложь_разговоры
FalseSpeech (14),0,3868,train,24,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (14).mp3,augs-- gen slow_down,dataset\train\false\FalseSpeech (14) id-3868.mp3,23,Ложь_разговоры
FalseSpeech (19),0,3872,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen noised_echo,dataset\train\false\FalseSpeech (19) id-3872.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3876,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen low_hz,dataset\train\false\FalseSpeech (19) id-3876.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3880,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen noised_echo,dataset\train\false\FalseSpeech (19) id-3880.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3884,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen pink_noise,dataset\train\false\FalseSpeech (19) id-3884.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3888,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen mx2y,dataset\train\false\FalseSpeech (19) id-3888.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3892,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen high_hz,dataset\train\false\FalseSpeech (19) id-3892.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3896,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen reverse,dataset\train\false\FalseSpeech (19) id-3896.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3900,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen slow_down,dataset\train\false\FalseSpeech (19) id-3900.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3904,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen mn2y,dataset\train\false\FalseSpeech (19) id-3904.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3908,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen mny,dataset\train\false\FalseSpeech (19) id-3908.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3912,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen noised_echo,dataset\train\false\FalseSpeech (19) id-3912.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3916,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen mxy,dataset\train\false\FalseSpeech (19) id-3916.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3920,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen slow_down,dataset\train\false\FalseSpeech (19) id-3920.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3924,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen stft,dataset\train\false\FalseSpeech (19) id-3924.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3928,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen mny,dataset\train\false\FalseSpeech (19) id-3928.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3932,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen white_noise,dataset\train\false\FalseSpeech (19) id-3932.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3936,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen white_noise,dataset\train\false\FalseSpeech (19) id-3936.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3940,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen pink_noise,dataset\train\false\FalseSpeech (19) id-3940.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3944,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen noised_echo,dataset\train\false\FalseSpeech (19) id-3944.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3948,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen white_noise,dataset\train\false\FalseSpeech (19) id-3948.mp3,22,Ложь_разговоры
FalseSpeech (19),0,3952,train,25,2,segment,0,20,0,20,CallsDataset\Ложь_разговоры\FalseSpeech (19).mp3,augs-- gen relu,dataset\train\false\FalseSpeech (19) id-3952.mp3,22,Ложь_разговоры
